class,data_1,data_2
1,0.439639327673923,0.1465328818386
1,0.273174367203089,0.222186821764709
1,0.341023926579664,0.110115349476927
1,0.373342985606561,0.0666690594249083
1,0.364962049168776,0.152050881977349
1,0.370406500329607,0.0950201104131091
1,0.336906191100389,0.0984782138087525
1,0.485753148864068,0.142821896054232
1,0.268068495638492,0.146179396129982
1,0.320060380650774,0.130143475218516
1,0.344840598478819,0.134156199285442
1,0.370185193766027,0.215720665015215
1,0.360260183644653,0.096996161492536
1,0.429687446496315,0.178582980562629
1,0.429552798507817,0.147967819541094
1,0.251366668868085,0.176597706379934
1,0.395538152310713,0.12753998437055
1,0.356784946698489,0.0779672494841609
1,0.280430488208186,0.247519695986764
1,0.261436239766174,0.083473667674226
1,0.251484924022818,0.128248517828209
1,0.360457941710137,0.112123637965601
1,0.380461006628611,0.090885306634109
1,0.485389126044813,0.1412065942253
1,0.347951217695366,0.0939742003844291
1,0.40858679662723,0.0865973899030672
1,0.369274320337096,0.129749938951666
1,0.459454363938952,0.123204116505942
1,0.34588474826466,0.132054473544917
1,0.324019440758791,0.102794550162875
1,0.450768995913653,0.118641431390944
1,0.402501613956191,0.139078856280051
1,0.38735711985286,0.190391290436599
1,0.309433949613787,0.14753037018452
1,0.343885457291438,0.0303430078211121
1,0.214021435676899,0.119157969523358
1,0.405792080697535,0.0490820762948515
1,0.30465229634591,0.0983697630813506
1,0.29007455256362,0.15107849023088
1,0.387591670718994,0.178132208537485
1,0.462608039164928,0.114004149643597
1,0.378864116777954,0.0900353319526064
1,0.383474723974168,0.126487163634419
1,0.378770345533297,0.144788916222313
1,0.369516281584277,0.076913286708416
1,0.36376162423216,0.227355374911876
1,0.408349324990687,0.179810638124171
1,0.364985741581654,0.126962712772158
1,0.31280682523759,0.123262689408811
1,0.357724471484568,0.123578023258173
1,0.293943147707315,0.124267472142757
1,0.393793401062254,0.0430301276612386
1,0.278348341120325,0.0781170224830412
1,0.432910571301129,0.169590892904486
1,0.402829127735201,0.140519477738492
1,0.423843572932462,0.131253449574545
1,0.399046948177074,0.206614928429141
1,0.407879350556267,0.160806301984108
1,0.363739669175987,0.185305907818365
1,0.391798039666291,0.155886077928488
1,0.336772988785106,0.156151762569782
1,0.366841707169884,0.112978336593587
1,0.405761710459363,0.102716931074227
1,0.204738294607032,0.135613095200614
1,0.380678206684628,0.11623015409068
1,0.42683407486942,0.13024074673003
1,0.34586389915571,0.176264312602321
1,0.408858084275446,0.0910716825431086
1,0.393360573349001,0.0728629703126614
1,0.344892400813902,0.134802536811852
1,0.467534921457854,0.117872047021874
1,0.279890618072053,0.0957863224391142
1,0.348841018584534,0.144972981758344
1,0.306550795183832,0.105591638420541
1,0.365721735970496,0.0655517262082849
1,0.39958397668701,0.0213160956514662
1,0.462272199242075,0.170006122927909
1,0.404032010868846,0.216332900310075
1,0.315619780292412,0.241054542816211
1,0.339213963762295,0.0571205011109613
1,0.268249134633364,0.125489399761898
1,0.400112205829526,0.200346033401694
1,0.384035787798685,0.123657130527355
1,0.412047091267072,0.139823341701846
1,0.395635333235966,0.174841828720382
1,0.429636923856576,0.15498396461612
1,0.436764577654646,0.0813263665068689
1,0.462197240890285,0.142792861128434
1,0.241534703470109,0.0928731612423385
1,0.419428195056554,0.115100476877222
1,0.43775408998685,0.14423434935405
1,0.460100914331672,0.09267199465633
1,0.2326367378189,0.0900756376308616
1,0.203501442900472,0.222486865031787
1,0.327829598973097,0.078852574868214
1,0.253358549177799,0.148664154166361
1,0.450091370542262,0.0884292992566001
1,0.310805120861137,0.0958260174940549
1,0.405484706273273,0.115811690399965
1,0.317307230406523,0.252290211463986
1,0.417925197460723,0.0695542327246132
1,0.333427047791008,0.162483422868287
1,0.421374426161286,0.152800327627864
1,0.330648865526112,0.0564701430563939
1,0.279397544328656,0.146264627562264
1,0.272184945338084,0.136497418941305
1,0.263329151734943,0.0861289750672672
1,0.336438343830885,0.0561235304760512
1,0.584490478277665,0.146595978285256
1,0.387941238374424,0.0827963980094728
1,0.419827205039944,0.0385372506257965
1,0.338127266102011,0.0873205918262552
1,0.223726168377484,0.161462047014708
1,0.285607463856457,0.239217454354861
1,0.43645889967483,0.173737966230594
1,0.479120466216732,0.0909141972097804
1,0.468245378091841,0.0910026862704848
1,0.455361580971278,0.199084478246906
1,0.432455372717038,0.117685554154732
1,0.26399404002034,0.125697311719538
1,0.296161742579694,0.201346783433053
1,0.412180577654209,0.138010837088566
1,0.327149618683063,0.140121531888254
1,0.453016871957063,0.153612128626051
1,0.457141331276807,0.067921090820791
1,0.334320591632126,0.156627696352573
1,0.290935125488774,0.0744941390377892
1,0.340230085465779,0.107236494232723
1,0.286251787549832,0.177810789690377
1,0.516897484215194,0.158682333042095
1,0.261341475750589,0.105577072675713
1,0.348731583402168,0.0990065631798271
1,0.351089209060207,0.140780439367524
1,0.348581991152305,0.13603849395856
1,0.285471387896509,0.172759176485139
1,0.340444293818307,0.181759061984537
1,0.370416857406675,0.110200630392287
1,0.304146648680976,0.151599117334882
1,0.542145782109989,0.160522559825548
1,0.340432070446586,0.190876570093355
1,0.391126681104834,0.214879986806093
1,0.358520570941922,0.130723573975138
1,0.519715262590828,0.143011966932496
1,0.481473543007774,0.0333489635992919
1,0.380029273639449,0.14043879398424
1,0.340166348192966,0.0939864581230454
1,0.362329825039797,0.235031933102365
1,0.36472467881093,0.178397157011295
1,0.349974924903542,0.0931116121197658
1,0.294900770720206,0.10780970303028
1,0.406174122771223,0.14835748603295
1,0.341196031244397,0.163447488467226
1,0.359742540050514,0.11105116129652
1,0.488306461884846,0.164787971874776
1,0.305105952962128,0.131790682063952
1,0.395793175717642,0.200874967648114
1,0.382091130951552,0.206097928901645
1,0.296317393177426,0.181994976096129
1,0.403617236991208,0.0437279742136289
1,0.325270970379169,0.161868316338698
1,0.407221198720212,0.203151713923592
1,0.341425237553962,0.155180141439744
1,0.394475735910971,0.121077929077986
1,0.316767971939039,0.176468806893948
1,0.388894068283241,0.099898703391548
1,0.28148226635481,0.120666223299393
1,0.306895726117537,0.0936821624329209
1,0.346823559881013,0.124427321707856
1,0.41966819362797,0.164958679545962
1,0.460961671134573,0.152625156062303
1,0.37090608901047,0.129842095630004
1,0.417454985965758,0.100553364631595
1,0.356881281429019,0.079525663907961
1,0.37781237058681,0.117651836488953
1,0.489276914810789,0.0896032870930677
1,0.357594853728538,0.209571612708285
1,0.32193527689287,0.183256516922296
1,0.306172806241051,0.116994214872316
1,0.374238478452521,0.0960712060460451
1,0.374323293306596,0.194209373846073
1,0.260154042710678,0.0739467315751914
1,0.4326525331388,0.198286519345068
1,0.307923645755014,0.092146421824701
1,0.297519338922818,0.117862274627836
1,0.311747892614681,0.205609936130527
1,0.373202574608084,0.131410249087834
1,0.405598555769634,0.151424084907594
1,0.4346375091347,0.145186976021702
1,0.313769181577466,0.133392255935964
1,0.383368590139634,0.144705037160972
1,0.521631138227635,0.146375419450046
1,0.479401322765207,0.150711392353463
1,0.405123619356622,0.108446702863992
2,0.715620026904136,0.172791461694952
2,0.607628931447096,0.124646386759146
2,0.633763488380296,0.18005511207523
2,0.668576936845914,0.0957629536589897
2,0.609336894756373,0.131096128508473
2,0.599209942809997,0.220422002189588
2,0.572335645935315,0.0991107664609596
2,0.696963824431664,0.0911956587007749
2,0.606281251853893,0.0769829964696325
2,0.692371932424518,0.128971606344497
2,0.63352548428086,0.106878329926125
2,0.448220057649546,0.05181128653829
2,0.543832668598208,0.145356724282885
2,0.592688589430859,0.143231899846979
2,0.556448048131143,0.135517935418968
2,0.621455285013386,0.186286843014266
2,0.659220059918411,0.137381298272621
2,0.565102080396567,0.188470322269184
2,0.592910769392434,0.136235537671683
2,0.681872502948418,0.0840346688900391
2,0.677619699589411,0.190045134799033
2,0.565725537401444,0.119428610088397
2,0.678138525196592,0.140459933685286
2,0.687134513082673,0.127785753812439
2,0.691095102909148,0.158997409224707
2,0.614706153861923,0.113771683862436
2,0.602292108848454,0.143281634724723
2,0.61329574728168,0.179253014294224
2,0.652302593806981,0.124828325435274
2,0.535645557126235,0.155243584179492
2,0.669348604295977,0.150284255215457
2,0.588720773442151,0.081489734370622
2,0.714570845201039,0.107103356006774
2,0.725625434898109,0.149556028602011
2,0.541766550818387,0.228381765563945
2,0.53163832949097,0.0259761245806423
2,0.643095602373493,0.119706441528971
2,0.592416549571078,0.163159175467679
2,0.623143653112951,0.220246347757612
2,0.640510286931257,0.0684173372519686
2,0.689789631212266,0.0718443144843748
2,0.677640528580514,0.0947300001875519
2,0.615763255780339,0.0864910530137334
2,0.618105527837294,0.115804332500778
2,0.571791712074435,0.0739501130298948
2,0.594728357739609,0.0897537688295435
2,0.629131159022364,0.17040126615344
2,0.593348428020252,0.136293793618932
2,0.593296481176254,0.19705485318059
2,0.70168369038077,0.247220834426097
2,0.685618330670267,0.0721728327244103
2,0.65269445911738,0.207087213111761
2,0.694055227403454,0.251820441255548
2,0.630774624335478,0.208640695657974
2,0.549437839841012,0.107817603182008
2,0.54041797161308,0.119631209985035
2,0.668591014725466,0.16858066951493
2,0.57191019412848,0.260371182573596
2,0.673117787718378,0.0855915985510268
2,0.66463296541828,0.229584656484415
2,0.6112402074082,0.167791084375609
2,0.592752119590218,0.141702292752119
2,0.710686900709019,0.133947475474989
2,0.706572849897878,0.122697018540039
2,0.713902334483782,0.122737265591278
2,0.623423360304496,0.111752003718093
2,0.649691337423609,0.133656001283188
2,0.592951994258923,0.113749511159478
2,0.646628947511826,0.170212972600545
2,0.653124514689584,0.156037489731551
2,0.649695324567867,0.112859781224409
2,0.613812942458143,0.132558255722084
2,0.73256695822293,0.128062020270772
2,0.602473883201065,0.211489354596665
2,0.765749580688476,0.0401192006703273
2,0.731749464384746,0.0636609489118986
2,0.527655564059111,0.136303441456477
2,0.641760347040911,0.11216660727449
2,0.662927248626242,0.112989776329273
2,0.69740549490972,0.0805869223135567
2,0.658421204769229,0.192126860395702
2,0.719584487236127,0.122435040757426
2,0.659918168718358,0.0862258360272262
2,0.719764098808365,0.109753540108525
2,0.590552750945364,0.102618722886607
2,0.464157269914155,0.12668641270271
2,0.677492955547129,0.215416616600107
2,0.558315521066564,0.0952695064023527
2,0.771109574322551,0.16132676323632
2,0.652613333907673,0.130667027353991
2,0.671540018479934,0.0546156992965713
2,0.578169371406061,0.112002620378906
2,0.58621663311195,0.244633285275647
2,0.660526001771537,0.135374491441238
2,0.804796173510881,0.120276677614051
2,0.587102976312139,0.0993624291284229
2,0.520654438632718,0.170018431992356
2,0.741097826223994,0.110443408253219
2,0.658678015084212,0.0860631247863081
2,0.566475326844199,0.139729861385691
2,0.678862360387398,0.141728295646079
2,0.674209420221946,0.202576059022228
2,0.538484675436291,0.161642462034927
2,0.786439111226151,0.156115487196807
2,0.700219354460719,0.188964467969826
2,0.636551823678299,0.185926428008688
2,0.7220479542819,0.0978792147231224
2,0.659784745746758,0.128030568459829
2,0.673623576934908,0.146586719425914
2,0.674978126288418,0.164792467329824
2,0.683844926641523,0.115460047873168
2,0.611265955052051,0.101942740113839
2,0.569755326221958,0.128607860055881
2,0.645801033901469,0.120691999519582
2,0.568029642055386,0.104508577960787
2,0.734442332735799,0.175348726636111
2,0.681841604231713,0.178596534772042
2,0.616443217263438,0.0935188739786597
2,0.621728040201077,0.170040720013798
2,0.631656108010182,0.127458314926825
2,0.581842697814333,0.193101777124257
2,0.599517884421499,0.214576420049455
2,0.660324124655186,0.144863673995207
2,0.625501972133072,0.18660526362606
2,0.620578609485932,0.190132488731456
2,0.62764217045647,0.182190342433692
2,0.537807734589794,0.16104053119338
2,0.633286115373463,0.127033524021616
2,0.627465393378818,0.0999602017409419
2,0.551256511309959,0.142249617938419
2,0.700084857610166,0.116276861944107
2,0.538415980268506,0.119282370938019
2,0.542361882967408,0.158216162531012
2,0.659396277207826,0.148092467201165
2,0.679447635480887,0.112096060077703
2,0.699509972405247,0.141077116133022
2,0.632010106249608,0.126795855960444
2,0.66998949157037,0.13200882984001
2,0.684400790860798,0.174677579392648
2,0.853869303482392,0.177717804357569
2,0.601474911606048,0.183908719671008
2,0.538959164672415,0.139665888477844
2,0.659519186300802,0.122171712577644
2,0.666133529660278,0.0965478592101338
2,0.482736670905442,0.0554091913379847
2,0.590557940128131,0.100037794269908
2,0.69392445526561,0.115545548081947
2,0.528579574773425,0.140966662863165
2,0.636706358726234,0.162627057862307
2,0.554989724399655,0.115594800547251
2,0.664566682693093,0.0809952253519229
2,0.762004468329335,0.146058433303506
2,0.614883152472609,0.147980702014657
2,0.562737189882816,0.0535410195351694
2,0.561213029756508,0.230079153776904
2,0.732488246752302,0.148081671295318
2,0.631756380899584,0.113943363516176
2,0.627610992422255,0.0994217359525268
2,0.844755655836469,0.127691468986499
2,0.509750410504233,0.116476151136504
2,0.628768060933763,0.145150169721601
2,0.597052985218284,0.116104756428138
2,0.759190542933063,0.145929236564528
2,0.646613322543903,0.108754877675152
2,0.634755965729179,0.100056861396056
2,0.607192954193734,0.152979209992295
2,0.636070376889432,0.106715309385241
2,0.646958898783603,0.0548878151330833
2,0.608594890306513,0.144863598881963
2,0.59375038969181,0.235863192393094
2,0.634303319559716,0.171715647414849
2,0.795529462522003,0.157827519985663
2,0.667633855853352,0.159247918323501
2,0.648620266507006,0.167044255181683
2,0.711326072671522,0.223804667427742
2,0.601718430597776,0.181910729918898
2,0.588662727689443,0.117118099840517
2,0.719051747955047,0.15938951082541
2,0.622666267860334,0.0325483391921671
2,0.566556239782315,0.180590927622219
2,0.599959740714408,0.202911855575672
2,0.676867989787256,0.185065457773615
2,0.614078045571355,0.110147179042724
2,0.870486727309135,0.11367596540358
2,0.52922986587812,0.204924507033917
2,0.647843098630453,0.0577479538652986
2,0.534209693444868,0.156353902026854
2,0.712366214921395,0.118807555493351
2,0.656293440446635,0.247551381576107
2,0.654447035192505,0.0792581702772267
2,0.661125027427734,0.112359722905315
2,0.664100251004428,0.14250611620197
2,0.816845737462953,0.149352402806032
2,0.603056054613987,0.0568087081931043
2,0.613260409938661,0.126645777308126
2,0.679507668624142,0.20223626241091
2,0.676311795295339,0.132438663190797
2,0.577965961957279,0.222986668087084
2,0.73926442064932,0.168239417228094
2,0.627940011075822,0.126250513253708
2,0.500720391837647,0.169971123230994
2,0.702160937509528,0.163961979994067
2,0.60354594130083,0.143184711654977
2,0.654234367430908,0.139111418919347
2,0.687051673416578,0.0966550939594088
2,0.584092716480438,0.132878815322671
2,0.636850645648316,0.176446314174153
2,0.634455109231279,0.096440945923821
2,0.729084485831432,0
2,0.616589181644328,0.216070180294045
2,0.630134143941199,0.149189768378976
2,0.745404050383154,0.0720603640816061
2,0.598905628442205,0.084140973619894
2,0.548362001286521,0.0840254186915048
2,0.684297768180471,0.0207938162170821
2,0.639521574283103,0.106725515115225
2,0.591634514590682,0.143152128715339
2,0.563689287139866,0.119419740247271
2,0.603036587008253,0.156226761198457
2,0.622848792195618,0.11021533917612
2,0.603818479182992,0.13341036561412
2,0.532017515168883,0.138847363607596
2,0.674870973867111,0.135094166915097
2,0.579837850490365,0.131742209889714
2,0.744456674896228,0.161582012591739
2,0.715076382349631,0.120407102612045
2,0.568562084863305,0.104931052892575
2,0.659766602479146,0.18101320730606
2,0.536584202305273,0.0675952796442242
2,0.602595957997384,0.146674560934895
2,0.676727853194082,0.0894592867392929
2,0.713341563968615,0.136844001835782
2,0.640177199445502,0.194000061425448
2,0.644639122463835,0.0888298524798184
2,0.644792347365469,0.186952259717155
2,0.662322934550308,0.262883362432108
2,0.679469322641061,0.0962005960193742
2,0.665854215667156,0.0738603088412913
2,0.630704067820203,0.207350806026251
2,0.596239569680511,0.114216856331492
2,0.549846821292217,0.0655588695350884
2,0.753007331715679,0.254129181696219
2,0.702836839447261,0.14184556039631
2,0.477426980006711,0.103640295621717
2,0.704823187919015,0.139753188440939
2,0.575060670532908,0.121900698161671
2,0.575045986356435,0.141094276468113
2,0.689624061647196,0.225073231540481
2,0.616716065853865,0.210274793630201
2,0.675784785349699,0.199590253623477
3,0.616129641763344,0.71964049009458
3,0.363418658098491,0.56802743289267
3,0.831131059767169,0.339329667954733
3,0.524293664449757,0.441985912035089
3,0.526816328873646,0.688630466936161
3,0.472337251388664,0.722241630636545
3,0.325204167959218,0.610265257985759
3,0.356387351144505,0.625599019230421
3,0.431586088118624,0.652797732991519
3,0.61210149191736,0.398847855161666
3,0.196990884160674,0.61151343184003
3,0.295567655960934,0.678108953443078
3,0.495438288771196,0.442527114547467
3,0.398705766104567,0.477271789710757
3,0.59145318894628,0.49586172158244
3,0.317655747357675,0.540506920273484
3,0.192396386219869,0.623552599129242
3,0.516417031328245,0.476481857555453
3,0.352170088408315,0.588984349274729
3,0.492943816236926,0.446884872417391
3,0.386204764406364,0.582449268340969
3,0.320667239312661,0.574265229155667
3,0.529897319184509,0.495046750641754
3,0.686671601083838,0.429828615370802
3,0.780280347264383,0.552753495167141
3,0.547962746500228,0.622850077920592
3,0.624224999171274,0.426162480970605
3,0.427519931652399,0.640126535264114
3,0.417721386096004,0.645751568253768
3,0.730274707096021,0.669123115693469
3,0.573450125327763,0.590858221300594
3,0.393638250087481,0.53666358069455
3,0.780766563410927,0.348985813645711
3,0.463740003872181,0.6855492154279
3,0.448366097977572,0.569109089448255
3,0.558438858580723,0.551115756426511
3,0.515041798939531,0.771172634527889
3,0.524255765630098,0.709507134503291
3,0.544632022918629,0.527066117445668
3,0.59427355592103,0.780415174524364
3,0.568731681022704,0.400274122208361
3,0.539091001954216,0.808427869791963
3,0.415020680938805,0.743103371551339
3,0.272752656400862,0.32459497717343
3,0.909568987756819,0.624760851508113
3,0.238634150234953,0.625061887748806
3,0.651410315922667,0.552750669435975
3,0.617728093607215,0.732513427314615
3,0.466941936809007,0.651103315619776
3,0.504045836830581,0.691739711154521
3,0.773971177523469,0.435346016506391
3,0.409417875525124,0.701490669803995
3,0.292394719238643,0.625721705080312
3,0.374566088176239,0.563607213913435
3,0.740082504873452,0.255501505064031
3,0.250673556079813,0.372121252272393
3,0.592745625144431,0.594617000211049
3,0.427140853705347,0.659394277175084
3,0.482429412276634,0.640030599212172
3,0.80727881927221,0.438712667783746
3,0.27134343571519,0.719504456572447
3,0.544768661417288,0.633576572138942
3,0.573181599290844,0.53290981625354
3,0.456250608999804,0.593482022425237
3,0.246983268204185,0.67180329243943
3,0.440750346565321,0.727582124113379
3,0.317530083294522,0.494772961730029
3,0.337818131792071,0.468392108610173
3,0.635354334446672,0.457831203428013
3,0.669365456868677,0.60786625259434
3,0.50724217052724,0.46636242378096
3,0.814019732212308,1
3,0.333827669295443,0.608244740483919
3,0.599353018483764,0.325640981910547
3,0.466204968127452,0.687258926386039
3,0.595014666159757,0.624167894409554
3,0.707073719516309,0.818859832653854
3,0.482627571342248,0.575651746733057
3,0.816501441139734,0.548219711329444
3,0.494882964447317,0.380725538015187
3,0.434088936119608,0.540180062357611
3,0.395210362332589,0.465401118675856
3,0.874221852418834,0.590186935024399
3,0.467977798716156,0.691481062096746
3,0.648970841753958,0.741588001290932
3,0.720617363070526,0.573454771847833
3,0.669087526752151,0.930088206705567
3,0.618217791997799,0.610719595378555
3,0.68429495528676,0.717960857526914
3,0.497738917507581,0.684019899240468
3,0.769924157939893,0.62873496357756
3,0.465373107060985,0.66983630676297
3,0.428970153869111,0.681434482765744
3,0.535630068398819,0.68613139951045
3,0.265599953961717,0.701862567402823
3,0.501859861369741,0.671066216010609
3,0.31525796113402,0.582373477885398
3,0.611197374208795,0.413120780723072
3,0.453886941077856,0.500135981795112
3,0.283742968031699,0.604995247078864
3,0.204820527901021,0.571521523091589
3,0.280357468551508,0.559234827484232
3,0.572980581378775,0.568758728408076
3,0.537740935465146,0.604050189200695
3,0.209322708844703,0.59142755310319
3,0.232549741078647,0.680523334521582
3,0.30040851574239,0.293829134515808
3,0.693706077731475,0.668424432832104
3,0.254114298352278,0.488868583994144
3,0.452808247801852,0.627145318098707
3,0.536960256153663,0.687919362191268
3,0.577228145473145,0.77379097281869
3,0.338842103590844,0.601295305722668
3,0.593388831675208,0.607925828630915
3,0.610004335939369,0.523413384317367
3,0.181883159081643,0.412454607938562
3,0.465403061271452,0.529456656200369
3,0.812646100562315,0.403959865092335
3,0.504147215753241,0.712425706367802
3,0.543933051871997,0.680696836948583
3,0.40555688890418,0.767309564046879
3,0.761489357649545,0.702514025979363
3,0.473364141319295,0.59689012403131
3,0.649527895272943,0.710676517314307
3,0.677668389769374,0.659412418022476
3,0.692079979694003,0.642822605295612
3,0.58161036705549,0.663673530463857
3,0.490460458663993,0.687368421996653
3,0.309803042319331,0.649548532385451
3,0.492746501812103,0.556772224930077
3,0.39500987736711,0.578202847033247
3,0.565174925217592,0.55457906811758
3,0.454970705969676,0.625575381283109
3,0.407520303882504,0.673776429149643
3,0.52668860115869,0.622708276340913
3,0.171864513843069,0.714068794884067
3,0.592834659079461,0.672541130439438
3,0.532209265262542,0.501146975150952
3,0.296041136790729,0.434881619507535
3,0.0159276826227993,0.566352111865406
3,0.48335420204237,0.619243838057696
3,0.619954863218533,0.643991481390378
3,0.475563378916257,0.719651415034047
3,0.0843045571143859,0.504812255434192
3,0.613160456123772,0.692464883168469
3,0.567559188872739,0.807967362645757
3,0.549351090525788,0.40556129802141
3,0.478369567753411,0.758785388830645
3,0.314669558107292,0.499484786525587
3,0.515138088027499,0.446037340903294
4,0.556053998036725,0.297544399472571
4,0.911388537750528,0.352631883951076
4,0.573300345128046,0.311013135165151
4,0.160447378280175,0.304266872975266
4,0.321568242730496,0.338816320926408
4,0.443897076857574,0.311392478997744
4,0.192231351504074,0.301404535828365
4,0.0880499393707225,0.28526829235682
4,0.258904036412445,0.275865304533297
4,0.737950270996121,0.373513803193326
4,0.0655368251866202,0.370869847297189
4,0.764445424046961,0.349717249819364
4,0.262535118822452,0.325792199419093
4,0.355076560346517,0.365780452419198
4,0.588389381769304,0.355411774300012
4,0.616615291214297,0.327048008150588
4,0.612609633577428,0.354591006899493
4,0.31397825593323,0.281530885835136
4,0.508720706908357,0.321832362344396
4,0.0944279369032023,0.368136597887083
4,0.884308352621385,0.356453752337491
4,0.632222381779169,0.310881201534505
4,0.0692853220795337,0.328236961992835
4,0.676965419160158,0.372488641363548
4,0.661996515903136,0.335058114368796
4,0.806132872093039,0.326075640486117
4,0.278414837312661,0.315297539197527
4,0.712110801805234,0.340378514845261
4,0.645406425012489,0.337600112240115
4,0.118445111299665,0.35941478581652
4,0.165190538157405,0.325630444763076
4,0.675674958770767,0.28704802674991
4,0.116237153100107,0.302757120400846
4,0.642393418611101,0.284690842925882
4,0.497231672821147,0.293390700427277
4,0.311090059762084,0.31121252898209
4,0.622638309370045,0.32310166435854
4,0.080115031950959,0.357501440927408
4,0.0146107579274689,0.291055632462153
4,0.116723072711996,0.339579823016662
4,0.886814010085206,0.35950100648072
4,0.720625176903825,0.343129328948137
4,0.38056987500365,0.3631279759964
4,0.954159842300408,0.300346811655109
4,0.12666028770388,0.336156501666687
4,0.609429283562584,0.344056885171895
4,0.23908909969625,0.349853740686575
4,0.936733252152421,0.4061488861732
4,0.782431797442504,0.309746150111408
4,0.228371774574157,0.344749765111837
4,0.915830536323615,0.340790261329301
4,0.41073494383474,0.318977165078369
4,0.569445190051471,0.283047033876455
4,0.640581496588792,0.299744619774553
4,0.524976049830259,0.305065750918804
4,0.432426541781334,0.33349708773582
4,0.73668808131484,0.310851732190622
4,0.318089746389721,0.360634650197013
4,0.0982673763709046,0.323401975917705
4,0.566471842144996,0.282645428465524
4,0.565606160979565,0.355938218798345
4,0.867201288192573,0.382424079673749
4,0.862275670049413,0.370388790619882
4,0.697447958848635,0.343833993481744
4,0.592248405375599,0.359516934426147
4,0.795615829983531,0.292837670973756
4,0.188206898801921,0.299543366062649
4,0.503066083724409,0.334479330897054
4,0.0640942595472076,0.310375142800065
4,0.853031330447698,0.357758801177991
4,0.61717015767456,0.314540662513107
4,0.265215259963008,0.263861019480682
4,0.627199047049555,0.304891742284118
4,0.624156356896241,0.355896179332119
4,0.870221572141156,0.37534342043261
4,0.846853265486478,0.340494242503531
4,0.743239193296524,0.427648949932626
4,0.43760263352662,0.3012683582133
4,0.085912503815748,0.326586750302298
4,0.182117341594488,0.337310960839944
4,0.603969688659461,0.325159505712026
4,0.727900500438825,0.332346381048125
4,0.712916642522424,0.336477883156491
4,0.846221464986107,0.338251965227209
4,0.100410928551251,0.297495358531829
4,1,0.319597087346798
4,0.772257236067816,0.336117668918198
4,0.221065895315762,0.328644142105916
4,0.969464175309477,0.330875582406431
4,0.813519885774685,0.366640978144951
4,0.196123407327211,0.362446746875945
4,0.469723272747306,0.344412076906765
4,0.318134211820426,0.364330165652731
4,0.261224673881717,0.32088569371173
4,0.762238679051098,0.309856583059587
4,0.507529828777042,0.29424931355185
4,0.623864659719858,0.373686638914408
4,0.412267040786221,0.366262313064935
4,0.643271572535517,0.289163538176667
4,0.78488527820046,0.359776041626836
4,0.593299432822081,0.322621980045727
4,0.221108082135132,0.315645620865481
4,0.998327340802385,0.336708024212303
4,0.448848700608663,0.362646306471795
4,0.154672198007293,0.322408867758603
4,0.242824010380666,0.30848474814767
4,0.13910368422116,0.26482129780629
4,0.819142161669141,0.350198732876416
4,0.327333191126092,0.293986680139235
4,0.224871794225634,0.325973649841899
4,0.741152237279094,0.305413227436307
4,0.262706898879259,0.276561328442518
4,0.490565905912822,0.374561273941214
4,0.636944737735788,0.283614563208495
4,0.820705465522746,0.303362704406208
4,0.651197216531693,0.348232561347
4,0.190712469216024,0.359855265968869
4,0.570485009169443,0.37252523231778
4,0.513353643357205,0.351936621065758
4,0.331516884183162,0.287205940843974
4,0.869999265764697,0.283786751341494
